gene_symbol	log2FoldChange	pvalue	padj	significance
GFI1B	-0.83904045217898	0.0879578323354665	0.915311001780126	Not significant
BRD3	0.23785892848501	0.0890474841339313	0.915311001780126	Not significant
PPP1R26-AS1	0.466061997969344	0.0819961966595645	0.915311001780126	Not significant
UBAC1	0.292936308382428	0.0832626348827329	0.915311001780126	Not significant
CCDC187	1.06616745259903	0.0883281728972433	0.915311001780126	Not significant
EGFL7	0.548260791410704	0.0831137895330211	0.915311001780126	Not significant
ENSG00000260190	-0.995270726400284	0.0850638478295452	0.915311001780126	Not significant
CCDC73	-0.813475805127253	0.0832140745055536	0.915311001780126	Not significant
KIAA1549L	1.08741178195362	0.084137087517268	0.915311001780126	Not significant
CD82	-0.412867160046861	0.0880173853599278	0.915311001780126	Not significant
ENSG00000270060	0.387366139325483	0.0863672428240542	0.915311001780126	Not significant
EHBP1L1	-0.325062758741327	0.0820160023303849	0.915311001780126	Not significant
ENSG00000280269	-0.432047585861395	0.0897503211243428	0.915311001780126	Not significant
ENSG00000254731	1.18715931070327	0.0827947584836439	0.915311001780126	Not significant
DPAGT1	-0.265975141732624	0.0876709337955662	0.915311001780126	Not significant
CCDC153	0.566231414597378	0.0893541900794512	0.915311001780126	Not significant
VSIG10L2	-1.5542106741647	0.0892849666111011	0.915311001780126	Not significant
PPIAP30	0.838345304785917	0.0850756417700916	0.915311001780126	Not significant
ENKUR	0.858919803083995	0.0893187118196081	0.915311001780126	Not significant
ENSG00000231906	-0.892569740237427	0.0854737182330613	0.915311001780126	Not significant
TIMM23B	0.314466355812994	0.0894798542208884	0.915311001780126	Not significant
FAM21EP	0.670732143164065	0.0889584337999601	0.915311001780126	Not significant
DNAJB12	0.198145562845114	0.0831969458121512	0.915311001780126	Not significant
FBXL15	0.483492691692162	0.0837729132995328	0.915311001780126	Not significant
ENSG00000277879	-0.5388014187221	0.082155998332016	0.915311001780126	Not significant
TACC2	0.477153783572178	0.0892137626582927	0.915311001780126	Not significant
PLBD1-AS1	-0.658073659811101	0.0875302948651318	0.915311001780126	Not significant
EEF1A1P4	-0.697693687781644	0.0861017079518766	0.915311001780126	Not significant
ENSG00000240328	-0.429045800854752	0.0855874454255739	0.915311001780126	Not significant
PPFIBP1	-0.306168017429917	0.0835427493098264	0.915311001780126	Not significant
H3F3C	-0.769163887046672	0.0863244307005142	0.915311001780126	Not significant
BICD1	-0.395161185400022	0.0853880934061926	0.915311001780126	Not significant
ENSG00000257239	1.00235929418393	0.0836911447044858	0.915311001780126	Not significant
GRASP	0.611583878744076	0.0878938272381514	0.915311001780126	Not significant
PIP4K2C	-0.265339606236195	0.0863787467816573	0.915311001780126	Not significant
DYRK2	-0.334722082428685	0.0838504542440003	0.915311001780126	Not significant
RAP1B	-0.492904300873725	0.0875943520888772	0.915311001780126	Not significant
CAPS2	0.473561630244869	0.0838498083200007	0.915311001780126	Not significant
CFAP54	0.829763490287784	0.0855632515793234	0.915311001780126	Not significant
TMPO-AS1	0.445786494162694	0.088127932121245	0.915311001780126	Not significant
ASCL4	2.1969694340141	0.0869232003733267	0.915311001780126	Not significant
ATXN2-AS	0.533038339254446	0.0883816670380411	0.915311001780126	Not significant
SNRNP35	0.266468046554379	0.0878461150730675	0.915311001780126	Not significant
RNU2-7P	-0.818301198357168	0.0836549511856708	0.915311001780126	Not significant
SMAD9-IT1	0.809964245833052	0.0864114530393051	0.915311001780126	Not significant
VWA8-AS1	1.25415506868713	0.0867054992078745	0.915311001780126	Not significant
SMARCE1P5	0.687082416623139	0.0852042241177954	0.915311001780126	Not significant
RNU2-6P	-0.834583086851653	0.0888545531958142	0.915311001780126	Not significant
LDHBP1	-1.02548789930327	0.0890484751415241	0.915311001780126	Not significant
GRK1	1.3648369809006	0.0857828110729961	0.915311001780126	Not significant
TRAJ43	-1.16128201107602	0.0897666414876216	0.915311001780126	Not significant
SLC7A8	-0.764719055250996	0.0897093534231884	0.915311001780126	Not significant
CLEC14A	0.580956037798062	0.0893865703386709	0.915311001780126	Not significant
GPR135	0.386732548757963	0.0842547750036496	0.915311001780126	Not significant
ZFYVE1	-0.197109915510276	0.0851536421780351	0.915311001780126	Not significant
ENSG00000273711	-0.8207709835272	0.0836082233788611	0.915311001780126	Not significant
RN7SL523P	-1.81211954004241	0.0848098312666065	0.915311001780126	Not significant
RNU6-790P	1.04516386145032	0.0838420230912997	0.915311001780126	Not significant
ENSG00000258913	1.10396753567744	0.0818601825207153	0.915311001780126	Not significant
C15orf52	-0.445362970926509	0.0830485717990436	0.915311001780126	Not significant
RNU6-212P	-0.770453551420803	0.0863722594834738	0.915311001780126	Not significant
C2CD4B	-1.04339421748101	0.0893667549033128	0.915311001780126	Not significant
ENSG00000274340	-0.709116249647494	0.0842757315485894	0.915311001780126	Not significant
CD276	-0.319385345032251	0.0861614417205008	0.915311001780126	Not significant
SCAMP2	-0.280576092606957	0.087159390521918	0.915311001780126	Not significant
ENSG00000203392	-0.539157765902568	0.0829818046008943	0.915311001780126	Not significant
MTHFS	-0.39735298326978	0.0852180791895825	0.915311001780126	Not significant
UBE2Q2P1	0.399944474949405	0.0873449040767067	0.915311001780126	Not significant
ACAN	0.89143152811858	0.0840200500332586	0.915311001780126	Not significant
HSP90B2P	0.466433202217844	0.0839107023856837	0.915311001780126	Not significant
SYNGR3	0.819279807321091	0.0881636256232643	0.915311001780126	Not significant
PGP	0.301450011518089	0.0874281144006496	0.915311001780126	Not significant
PRSS30P	-0.963335067986863	0.0876107440039074	0.915311001780126	Not significant
TFAP4	0.292157398516605	0.0858610763580986	0.915311001780126	Not significant
CORO7	0.357258894217414	0.0869996975400608	0.915311001780126	Not significant
GGA2	0.284763702426385	0.0862729119770185	0.915311001780126	Not significant
VKORC1	-0.373729240551514	0.0883886387544615	0.915311001780126	Not significant
CNGB1	-1.31879832665949	0.0879466889840128	0.915311001780126	Not significant
RPS2P45	0.405891093665394	0.0822850728659178	0.915311001780126	Not significant
ENSG00000262890	1.68983596079657	0.0845106851044194	0.915311001780126	Not significant
ENSG00000272330	0.724430516606532	0.0849058114436586	0.915311001780126	Not significant
ULK2	0.31573591543738	0.0821198880753157	0.915311001780126	Not significant
ENSG00000280033	0.451556616498803	0.0832164596273571	0.915311001780126	Not significant
TTC25	0.673627952190909	0.0836082002416503	0.915311001780126	Not significant
ENSG00000200538	-0.898212690039692	0.084726001868008	0.915311001780126	Not significant
CLTC	-0.30863042936911	0.0850338114527752	0.915311001780126	Not significant
MARCH10	1.04382833719018	0.0837408096243911	0.915311001780126	Not significant
ENSG00000279600	-0.501144568692102	0.0855130080342095	0.915311001780126	Not significant
ENSG00000278876	-0.636106107172874	0.0827651308222134	0.915311001780126	Not significant
ENSG00000262413	-0.471361315954224	0.0840124493821315	0.915311001780126	Not significant
ENSG00000279372	0.883559727087389	0.0855792879063109	0.915311001780126	Not significant
NDC80	0.598110449651292	0.0873741084138932	0.915311001780126	Not significant
DLGAP1	1.06559937045939	0.0851487082802815	0.915311001780126	Not significant
TMEM200C	-0.753372274249608	0.0852000831282968	0.915311001780126	Not significant
GATA6-AS1	1.11125541696697	0.0887377815794975	0.915311001780126	Not significant
DSC1	-2.05945835898431	0.0821445832190876	0.915311001780126	Not significant
CELF4	1.00955137776269	0.082337208170975	0.915311001780126	Not significant
HMSD	1.04898830260462	0.0870096231526692	0.915311001780126	Not significant
ENSG00000267655	0.437317541981761	0.0877794497713861	0.915311001780126	Not significant
TMC2	-1.47165572312387	0.0842721581889069	0.915311001780126	Not significant
RN7SKP74	-1.43458093116764	0.0873244493950244	0.915311001780126	Not significant
MMP9	-0.889407433456803	0.082256091770949	0.915311001780126	Not significant
APCDD1L-AS1	-0.741888895105653	0.0873143690874935	0.915311001780126	Not significant
R3HDM4	-0.311545252442228	0.0857500226874631	0.915311001780126	Not significant
GIPC3	0.499745285476288	0.0874639350743741	0.915311001780126	Not significant
ENSG00000267598	-0.888315232961452	0.0889797169950247	0.915311001780126	Not significant
SMIM7	-0.19322862735508	0.0883899566853171	0.915311001780126	Not significant
UNC13A	0.845642848780036	0.087311596721051	0.915311001780126	Not significant
ENSG00000268650	-0.804651811958585	0.0864219820724233	0.915311001780126	Not significant
RN7SL402P	-1.97510706087881	0.0855370342177234	0.915311001780126	Not significant
ZNF585A	-0.311649342201375	0.0898142097594073	0.915311001780126	Not significant
PRR19	0.530432988704283	0.0842379182284075	0.915311001780126	Not significant
PPP5C	0.256246902428108	0.0875283796705935	0.915311001780126	Not significant
POLD1	0.45569697410575	0.0876623586841847	0.915311001780126	Not significant
ENSG00000269873	-0.520037656252847	0.089141531970948	0.915311001780126	Not significant
ENSG00000269054	0.674087001263768	0.0871950044427053	0.915311001780126	Not significant
GYG2P1	1.47095070088911	0.086042007612728	0.915311001780126	Not significant
ENSG00000273343	-0.466997942281048	0.0872029018492971	0.915311001780126	Not significant
ACO2	0.279412552353137	0.0840764139569384	0.915311001780126	Not significant
TSPO	0.520574885054748	0.0874803965852314	0.915311001780126	Not significant
RTL6	0.300082988993668	0.0851451099150489	0.915311001780126	Not significant
RBM11	0.96934401927156	0.0816142333342982	0.915311001780126	Not significant
SLC5A3	-0.385071768578298	0.0839396969867538	0.915311001780126	Not significant
BRWD1-AS1	0.810140577014794	0.0872016043306403	0.915311001780126	Not significant
ENSG00000274225	0.747422622054613	0.0865462212954076	0.915311001780126	Not significant
KLF3-AS1	0.565604648655032	0.0898506580400562	0.915345308288039	Not significant
DYNC2LI1	0.289267372319633	0.0900069942489746	0.916057879993377	Not significant
IGKV1D-16	-1.69515511802376	0.0900861430287318	0.916057879993377	Not significant
PGK1	-0.445615635391644	0.0900721083420028	0.916057879993377	Not significant
STOML3	1.66330973517552	0.0900500506557591	0.916057879993377	Not significant
PXMP4	-0.445981502183327	0.0899755911712866	0.916057879993377	Not significant
GPR157	-0.437994802510775	0.0934499051711137	0.916365552657716	Not significant
OXCT2P1	0.888715763187777	0.0907095067377973	0.916365552657716	Not significant
RIMS3	0.643026499654061	0.0933910960104281	0.916365552657716	Not significant
LINC01135	0.779699649372627	0.0929595126019233	0.916365552657716	Not significant
ENSG00000230498	0.895345974647163	0.0940506059534636	0.916365552657716	Not significant
CTBS	-0.367175760722728	0.0917689831485059	0.916365552657716	Not significant
CYR61	-0.626240807784416	0.090794225633668	0.916365552657716	Not significant
PTGFRN	-0.371315294954122	0.0904506455805825	0.916365552657716	Not significant
LINC00622	-0.773868880788147	0.0935101842634654	0.916365552657716	Not significant
PEX11B	-0.297317340591145	0.0940928914209893	0.916365552657716	Not significant
CERS2	-0.343567563844802	0.0915116698122834	0.916365552657716	Not significant
CELF3	-1.99309031214314	0.0926815857282681	0.916365552657716	Not significant
UAP1	-0.267507146319576	0.0927556265161272	0.916365552657716	Not significant
TOR1AIP2	-0.247936390070944	0.0902696354899598	0.916365552657716	Not significant
ENSG00000229191	-1.1247978361096	0.092514726516383	0.916365552657716	Not significant
NAV1	0.45140714093328	0.0920953220498261	0.916365552657716	Not significant
ENSG00000231563	0.480858234265379	0.0933757149750494	0.916365552657716	Not significant
IRF2BP2	-0.260975662522076	0.0936122793726503	0.916365552657716	Not significant
LINC01132	-0.779264655481146	0.0917122565093924	0.916365552657716	Not significant
ENSG00000231612	1.0643749711513	0.0932041454855242	0.916365552657716	Not significant
SMYD3	0.28304524117245	0.0908072146487891	0.916365552657716	Not significant
ID2-AS1	0.735060818262966	0.0912839517293815	0.916365552657716	Not significant
SLC1A4	0.573881674283499	0.0909809079847361	0.916365552657716	Not significant
ENSG00000270571	0.469743655723656	0.0902780064642051	0.916365552657716	Not significant
ZRANB3	0.412896665311292	0.0907856591415408	0.916365552657716	Not significant
HOXD9	-0.918769474775928	0.0902382778200563	0.916365552657716	Not significant
ADAM23	1.09148224221036	0.0913449612716757	0.916365552657716	Not significant
TMSB10P1	-1.25280618090015	0.0931290389104922	0.916365552657716	Not significant
DUSP28	-0.28124112951249	0.0938994509065891	0.916365552657716	Not significant
IFT57	0.352194165375842	0.090681228540066	0.916365552657716	Not significant
GRAMD1C	0.41447402473449	0.0921275529390287	0.916365552657716	Not significant
EFCAB12	0.840269910883871	0.0939805204108752	0.916365552657716	Not significant
ABCC5	0.691163759466502	0.0928460547804281	0.916365552657716	Not significant
ENSG00000283183	2.07854025105224	0.0907973892542958	0.916365552657716	Not significant
MIR4802	-0.698114852665388	0.0921169748420891	0.916365552657716	Not significant
NIPAL1	-0.700327776410783	0.0920692882641746	0.916365552657716	Not significant
PRDM8	-0.682586733716714	0.0944218508304293	0.916365552657716	Not significant
INTU	0.318618407223	0.0931058221332113	0.916365552657716	Not significant
SLC10A7	-0.305458939515235	0.094299919222877	0.916365552657716	Not significant
GALNTL6	-1.29922671249022	0.091719189505303	0.916365552657716	Not significant
NADK2	-0.320237092040344	0.0938575979969276	0.916365552657716	Not significant
LINC00461	-1.10238805233594	0.0943930900860571	0.916365552657716	Not significant
RN7SL791P	-1.37026993524872	0.0931812268289025	0.916365552657716	Not significant
MBOAT1	0.345556326727871	0.0919210253234727	0.916365552657716	Not significant
ENSG00000272468	-0.927110528697221	0.0926310902386969	0.916365552657716	Not significant
TRIM39	-0.382508320946986	0.0924644681888451	0.916365552657716	Not significant
MAPK13	-0.37320943329147	0.0938579084526866	0.916365552657716	Not significant
COX6A1P2	-1.04088144951176	0.0943284708307739	0.916365552657716	Not significant
TFAP2D	-2.49630519953179	0.0938810722437834	0.916365552657716	Not significant
CCNC	-0.349550572665002	0.092045775889066	0.916365552657716	Not significant
TBPL1	-0.509727251608705	0.0926231893159142	0.916365552657716	Not significant
TMED4	-0.263442741105878	0.0906448665091891	0.916365552657716	Not significant
CLDN12	-0.472125603433046	0.0933199539185055	0.916365552657716	Not significant
FAM3C	-0.505337509224586	0.0917521522489055	0.916365552657716	Not significant
RNY4	1.26542402715825	0.093583115603138	0.916365552657716	Not significant
LINC01456	1.72994715596767	0.0921496658379757	0.916365552657716	Not significant
CDKL5	-0.278813875748993	0.0941165702267272	0.916365552657716	Not significant
XPNPEP2	-0.895061429207481	0.0906493709978522	0.916365552657716	Not significant
LINC00632	1.0859082848172	0.0933069285645819	0.916365552657716	Not significant
STC1	-0.672317344527374	0.0913784417705766	0.916365552657716	Not significant
ENSG00000207258	1.05541654563321	0.0918166855623772	0.916365552657716	Not significant
RP1	0.992933538799694	0.0933886253233344	0.916365552657716	Not significant
SLC10A5	0.537835810229109	0.0916857665818099	0.916365552657716	Not significant
GPT	0.583519435283663	0.0919087848832528	0.916365552657716	Not significant
ZNF7	-0.292018508645043	0.0922778631756804	0.916365552657716	Not significant
LINC01230	-1.96865437746683	0.0905826592684939	0.916365552657716	Not significant
RN7SL151P	-0.844354312546624	0.0928776627354228	0.916365552657716	Not significant
SUGT1P1	-0.824207011387982	0.0922620979970103	0.916365552657716	Not significant
IL11RA	0.470634559820086	0.0908161258544828	0.916365552657716	Not significant
DNAJB5	-0.38789525622331	0.0916692596701426	0.916365552657716	Not significant
LMX1B	-1.1779951326304	0.0904407633104386	0.916365552657716	Not significant
SAA1	-1.1731696979764	0.0909740612585826	0.916365552657716	Not significant
BBOX1	-1.04735631088584	0.0941627350896415	0.916365552657716	Not significant
CLCF1	-0.620470592861726	0.0918663097042068	0.916365552657716	Not significant
DGAT2	-0.67884935453651	0.0931519948949045	0.916365552657716	Not significant
NAALAD2	0.680324880327938	0.0936488483735001	0.916365552657716	Not significant
MMP8	-1.28996113258744	0.0941999144974142	0.916365552657716	Not significant
ARHGAP32	-0.349864514355119	0.0927291351030343	0.916365552657716	Not significant
ZFAND4	0.273669751896064	0.0931036139532071	0.916365552657716	Not significant
ENSG00000235279	0.624815999483891	0.0913401686514531	0.916365552657716	Not significant
MAT1A	0.968830326497763	0.0932309282959527	0.916365552657716	Not significant
C10orf82	1.47663795881218	0.0941363658071594	0.916365552657716	Not significant
FBXL14	0.380551368547888	0.0904565442225066	0.916365552657716	Not significant
LINC01559	-1.8506485878729	0.093649352508944	0.916365552657716	Not significant
ENSG00000258137	-1.01524850540061	0.0919364398856132	0.916365552657716	Not significant
THAP2	-0.392079196941567	0.0921497440885711	0.916365552657716	Not significant
ENSG00000260329	0.599257075143892	0.093446691239612	0.916365552657716	Not significant
HS6ST3	1.22445477530311	0.0916690772750893	0.916365552657716	Not significant
GAS6-AS1	-0.759098018175371	0.0941196919896509	0.916365552657716	Not significant
DTD2	-0.405179313646498	0.0922123409751216	0.916365552657716	Not significant
AKAP5	0.478799331895662	0.0932864024517447	0.916365552657716	Not significant
NRXN3	0.735950648176455	0.0924399689002106	0.916365552657716	Not significant
CCNK	-0.251872273392965	0.0914933767543417	0.916365552657716	Not significant
MIR370	1.2708126177833	0.091057728995615	0.916365552657716	Not significant
IGHV1-69	-1.25191684144124	0.0938679714002043	0.916365552657716	Not significant
RHOV	-0.850035720198147	0.0913916664746431	0.916365552657716	Not significant
TGM5	-1.48012917333202	0.0931014306735662	0.916365552657716	Not significant
RN7SL494P	-1.0538923800169	0.0941942979264155	0.916365552657716	Not significant
MTCO3P23	-1.19918616625108	0.09055909448539	0.916365552657716	Not significant
CLPX	-0.216740049957183	0.0933755911527563	0.916365552657716	Not significant
ENSG00000260954	0.67983893267796	0.0911288145642487	0.916365552657716	Not significant
ENSG00000263080	0.914460589675606	0.0939209750824668	0.916365552657716	Not significant
ENSG00000183458	0.541008856026235	0.0927796020149875	0.916365552657716	Not significant
RN7SL608P	-0.579234308614162	0.0904668499628166	0.916365552657716	Not significant
ENSG00000263809	0.609522004291368	0.0928154648574798	0.916365552657716	Not significant
KRT16P6	-1.75569731945136	0.0931479393503168	0.916365552657716	Not significant
ENSG00000267711	-0.699997489397601	0.094386880557283	0.916365552657716	Not significant
MSL1	-0.153159109921439	0.0906807741593613	0.916365552657716	Not significant
LINC00854	-0.899190701987339	0.0926776393046895	0.916365552657716	Not significant
ENSG00000202361	-0.955078195205621	0.0922487476932292	0.916365552657716	Not significant
MXRA7	-0.313143591660036	0.0938132154778804	0.916365552657716	Not significant
MTCL1	0.685505152467738	0.0903374571685342	0.916365552657716	Not significant
MRPL37P1	-0.548373953316738	0.0936062014743165	0.916365552657716	Not significant
CDH7	1.45740559558148	0.0942999084338087	0.916365552657716	Not significant
FAM69C	1.86836513847596	0.0923214579270576	0.916365552657716	Not significant
ENSG00000279474	0.470816553412293	0.0932630311022186	0.916365552657716	Not significant
GCNT1P1	0.659328871518794	0.0939796334685319	0.916365552657716	Not significant
GGT7	0.345715211373504	0.0930447610653161	0.916365552657716	Not significant
ENSG00000201501	0.600748407643459	0.0913650552873408	0.916365552657716	Not significant
PTPRS	0.420055718893256	0.0938804984500599	0.916365552657716	Not significant
ICAM5	0.725440785955086	0.0939153737372802	0.916365552657716	Not significant
ENSG00000269243	-0.845204507762486	0.0920916931324465	0.916365552657716	Not significant
UBA52	-0.375451594925822	0.0909570127364852	0.916365552657716	Not significant
DACT3	-0.521788738445201	0.0920803522079829	0.916365552657716	Not significant
DDTL	-0.975878966962331	0.0925235741182237	0.916365552657716	Not significant
PDXP	0.849451017684	0.0910056066495565	0.916365552657716	Not significant
SBF1	0.344800582680769	0.0932885365846335	0.916365552657716	Not significant
ANKRD20A11P	0.688345076434889	0.0943343657650809	0.916365552657716	Not significant
ENSG00000279365	-0.790927078178252	0.0936624271997963	0.916365552657716	Not significant
PKNOX1	-0.230001664435275	0.0917708411724565	0.916365552657716	Not significant
RN7SKP58	0.773985919825627	0.0945462383323689	0.916608222991701	Not significant
RPS3AP5	-0.817578072153042	0.0945361949559607	0.916608222991701	Not significant
BCAM	-0.673857192234371	0.0944968732585156	0.916608222991701	Not significant
SYNC	0.420039950480204	0.0949976510730395	0.9168085132682	Not significant
ENSG00000268288	-0.761820543869931	0.0948845919591558	0.9168085132682	Not significant
WDR26	-0.254055917380653	0.0947258143639115	0.9168085132682	Not significant
HOXD10	-1.25060079746866	0.094942069340864	0.9168085132682	Not significant
ENSG00000260743	0.591613917289092	0.0949852421014157	0.9168085132682	Not significant
PERP	-0.827245002691058	0.094607594997495	0.9168085132682	Not significant
TRGV4	1.20585414754386	0.0949117693338473	0.9168085132682	Not significant
HUS1	-0.273627784755071	0.0949516044960834	0.9168085132682	Not significant
ENSG00000253715	-1.87078408788427	0.0949723874232745	0.9168085132682	Not significant
TUBB4BP2	0.511766569985062	0.0948780757931638	0.9168085132682	Not significant
ENSG00000260877	-1.2899697775842	0.0946579357206639	0.9168085132682	Not significant
ENSG00000273989	-0.631997268516069	0.0947162009357668	0.9168085132682	Not significant
IGLC7	-1.31822046786861	0.0948822448791295	0.9168085132682	Not significant
ENSG00000283355	0.513952850261592	0.095043060328616	0.916926930346051	Not significant
MROH9	1.18796118949006	0.0951906116127957	0.917071390220907	Not significant
ENSG00000255471	0.648108938040942	0.095097713612017	0.917071390220907	Not significant
VAT1	-0.489243522574057	0.095184162838346	0.917071390220907	Not significant
SNORD105B	1.14654552082107	0.0951519664333635	0.917071390220907	Not significant
ENSG00000252349	0.946170658723324	0.0952281816964771	0.917114013003768	Not significant
SH3BGRL3	-0.382029191892117	0.0954715920920042	0.917223431108911	Not significant
HYI-AS1	1.07981341631239	0.0954422181885114	0.917223431108911	Not significant
RNU5A-5P	-1.27146809448651	0.0954201185580866	0.917223431108911	Not significant
F11-AS1	1.65483739641104	0.0953592716644928	0.917223431108911	Not significant
ENSG00000253115	-1.02278765130741	0.0954294779234423	0.917223431108911	Not significant
ENSG00000260996	0.774473588593197	0.0954126510073223	0.917223431108911	Not significant
ENSG00000280432	0.759971476627403	0.0952954464946783	0.917223431108911	Not significant
ACAP3	0.384846349024523	0.0957027681652	0.917871909723514	Not significant
RNU1-2	1.02145150411156	0.0956790714420186	0.917871909723514	Not significant
HIST1H2BM	0.654225113246353	0.0956302364873663	0.917871909723514	Not significant
ANKFN1	1.0119838006063	0.0956290180819438	0.917871909723514	Not significant
KCNN4	-0.733935758817375	0.0957049571561075	0.917871909723514	Not significant
PHF7	0.301227427047806	0.0958400361628016	0.918166540339708	Not significant
LCN10	-1.20403695929125	0.0958732619145973	0.918166540339708	Not significant
LRRC27	0.376011886011338	0.0958402316415562	0.918166540339708	Not significant
LMO7-AS1	0.702043199279164	0.0959544511854257	0.918166540339708	Not significant
GAS6	0.435921332581161	0.0958757183103511	0.918166540339708	Not significant
CALR	-0.288547259368913	0.0959679654003554	0.918166540339708	Not significant
ZNF584	0.320060116185532	0.0959051366289656	0.918166540339708	Not significant
GNMT	0.710679899115259	0.0960310727077346	0.9184527309887	Not significant
ARNT	-0.225618315737671	0.0961025527101064	0.918818773647523	Not significant
RNA5SP104	-0.821279644493702	0.0963805955798289	0.918910669538995	Not significant
HMGB2	0.403550055501114	0.0964804109772983	0.918910669538995	Not significant
CMBL	-0.5560601350799	0.0962477777721738	0.918910669538995	Not significant
ENSG00000223652	-0.927538431708843	0.0963899009385285	0.918910669538995	Not significant
C7orf25	-0.432446767499744	0.0964138012829301	0.918910669538995	Not significant
CA2	-0.698669128767333	0.0965106944840912	0.918910669538995	Not significant
NRXN2	-0.666876672813416	0.0964928437569459	0.918910669538995	Not significant
ENSG00000275485	-0.445075196957702	0.0964307667671003	0.918910669538995	Not significant
POLR1D	-0.236186711359642	0.0963393926960952	0.918910669538995	Not significant
ZDHHC20P4	-1.25850110917984	0.0964163258492219	0.918910669538995	Not significant
SNX1	-0.223088047276406	0.0962748918926965	0.918910669538995	Not significant
LINC01521	0.502114706368062	0.0962263996963329	0.918910669538995	Not significant
GCSAM	-0.899133063036571	0.0965737308530163	0.918948701542343	Not significant
MLIP	-1.0651977033029	0.0965811133067741	0.918948701542343	Not significant
KYNU	0.714825358969099	0.0975411844081622	0.919140519010574	Not significant
HACL1	0.219590661305351	0.0974241140033062	0.919140519010574	Not significant
GLYCTK	0.349721294990698	0.0972966288053487	0.919140519010574	Not significant
FAM107A	0.942496517171374	0.0972891176984204	0.919140519010574	Not significant
H1FX	0.431541335034001	0.0975941952545309	0.919140519010574	Not significant
NME9	0.899576737706702	0.0973949862799263	0.919140519010574	Not significant
PCDHA5	1.03181002936575	0.0974629757056182	0.919140519010574	Not significant
HSPA1B	-0.561657319185472	0.0975681160268052	0.919140519010574	Not significant
SLC39A7	-0.351342009674076	0.0967803637207932	0.919140519010574	Not significant
AKR1B10	1.62066330703631	0.0975978475858566	0.919140519010574	Not significant
GALNT11	-0.363319315084852	0.0968234564439343	0.919140519010574	Not significant
VIPR2	0.961544993128916	0.0975820579890891	0.919140519010574	Not significant
DMD	0.651024029934823	0.0975253631384601	0.919140519010574	Not significant
INE1	-0.296376606715428	0.0973622231958268	0.919140519010574	Not significant
FRG1JP	0.990981192030184	0.0972556026493133	0.919140519010574	Not significant
LPAR5	-0.501719813496095	0.0974169785354706	0.919140519010574	Not significant
ZIC2	1.14009620992693	0.0975652156183671	0.919140519010574	Not significant
DHRS7	-0.455343625776139	0.0971256300202383	0.919140519010574	Not significant
HEATR4	-0.790592311104596	0.0970301664601245	0.919140519010574	Not significant
TMEM63C	0.869665508261983	0.0968376436968184	0.919140519010574	Not significant
SNORD116-23	0.989229402652556	0.096820547085849	0.919140519010574	Not significant
ENSG00000259279	-0.868216900733127	0.0969375607586237	0.919140519010574	Not significant
ENSG00000236457	0.535401115396605	0.0971385959787686	0.919140519010574	Not significant
ERBB2	-0.466056388008425	0.0970254071807612	0.919140519010574	Not significant
E2F1	0.520490012336157	0.0972517093142792	0.919140519010574	Not significant
SYS1	-0.214327803993137	0.0975560096002163	0.919140519010574	Not significant
ELL	-0.400688472399324	0.096634567718199	0.919140519010574	Not significant
ANKRD20A18P	0.831002287520606	0.0971374429400408	0.919140519010574	Not significant
USP25	0.354548686030506	0.0972688328260675	0.919140519010574	Not significant
B3GALT5	-0.983825934762318	0.0970844250201912	0.919140519010574	Not significant
ENSG00000235554	0.912073291137016	0.0976602918989167	0.919415657213721	Not significant
ENSG00000237463	-1.83124387970205	0.0978482854087546	0.919482584017859	Not significant
DRC1	1.07334744346569	0.0978203736024865	0.919482584017859	Not significant
PKDCC	0.637167949423781	0.0978334893764655	0.919482584017859	Not significant
TUBA4A	-0.588147320907138	0.097725932151914	0.919482584017859	Not significant
SLC4A1	-1.29852418923537	0.0977821236804872	0.919482584017859	Not significant
ENSG00000236472	-0.816198818161787	0.0978667899068487	0.919482584017859	Not significant
ENSG00000260317	-0.733682851345386	0.0979454366714562	0.919596975657455	Not significant
ZNF404	-0.808027003312281	0.0979195284988288	0.919596975657455	Not significant
ENSG00000259920	-1.0786955015595	0.0980125543718114	0.919716040742832	Not significant
FAM225B	-0.780704727589372	0.0980325427738707	0.919716040742832	Not significant
MB	-1.18504403565305	0.0980578380205773	0.919716040742832	Not significant
ENSG00000259336	-0.6753946560586	0.098111166144935	0.919904390397901	Not significant
TREML1	-0.630102280391629	0.0981785585241889	0.920224436248571	Not significant
ADH6	0.9984006265058	0.0982543408913668	0.920456032994398	Not significant
PANX1	-0.341721140549901	0.0983030676026761	0.920456032994398	Not significant
ENSG00000264235	-0.620966245672219	0.0982869109257457	0.920456032994398	Not significant
KLHDC3	0.291616939696329	0.0984095208958559	0.921141080401704	Not significant
MED13L	0.196057947490351	0.0984550432048176	0.921255526017619	Not significant
CLSTN2	0.633736773606793	0.0987977253832185	0.921346229736526	Not significant
LINC00969	0.449401282878801	0.0987390668517496	0.921346229736526	Not significant
PCDHA9	1.02607221112564	0.0986848241780344	0.921346229736526	Not significant
ENSG00000280336	-1.22314117322543	0.0987886386956624	0.921346229736526	Not significant
SPINK13	-2.2007181641183	0.0987510728069559	0.921346229736526	Not significant
ENSG00000237773	-0.547334395827765	0.0986744132617244	0.921346229736526	Not significant
GPR158	1.0604751238237	0.0987294265585139	0.921346229736526	Not significant
